"id","nearc2","nearc4","educ","age","fatheduc","motheduc","weight","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","black","smsa","south","smsa66","wage","enroll","KWW","IQ","married","libcrd14","exper","lwage","expersq"
4195,0,0,12,31,12,12,128652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413,0,21,85,1,1,13,6.02344751358032,169
4198,0,0,14,33,12,10,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,531,0,42,105,1,0,13,6.27476215362549,169
4199,0,0,16,29,12,10,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,635,0,39,122,1,0,7,6.45362520217896,49
4200,0,0,14,27,18,12,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144,1,36,114,1,1,7,4.96981334686279,49
4201,0,0,14,31,17,13,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,550,0,36,129,1,0,11,6.30991840362549,121
4205,0,0,12,32,7,8,107063,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,486,0,33,100,6,1,14,6.18620872497559,196
4207,0,0,17,31,9,14,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,598,0,40,108,1,1,8,6.39359092712402,64
4212,0,0,14,26,NA,16,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,462,1,26,NA,1,1,6,6.13556480407715,36
4213,0,0,16,26,NA,16,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,812,0,32,NA,1,1,4,6.6995005607605,16
4214,0,0,12,25,8,11,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,0,22,NA,1,0,7,6.43775177001953,49
4215,0,0,12,31,3,NA,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1043,0,33,NA,1,0,13,6.94985628128052,169
4216,0,0,16,27,8,12,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,800,0,38,122,6,1,5,6.68461179733276,25
4217,0,0,16,27,8,9,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,812,1,36,119,1,1,5,6.6995005607605,25
4218,0,0,17,26,8,8,739808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,433,0,40,129,6,1,3,6.07073783874512,9
4221,0,0,17,28,8,8,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,751,0,32,79,1,1,5,6.62140560150146,25
4224,0,0,14,26,10,12,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,294,0,39,109,6,1,6,5.68357992172241,36
4228,0,1,12,25,12,12,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,427,0,30,105,1,1,7,6.05678415298462,49
4229,0,1,12,33,NA,NA,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,700,0,47,90,1,1,15,6.55108022689819,225
4232,0,1,16,25,12,12,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,284,0,30,NA,1,1,3,5.64897441864014,9
4233,0,1,14,27,13,14,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,542,1,28,101,1,1,7,6.29526615142822,49
4238,0,1,12,25,12,12,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,480,0,35,83,1,1,7,6.17378616333008,49
4239,0,1,16,26,13,14,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,378,0,32,NA,1,1,4,5.93489408493042,16
4240,0,1,16,30,NA,NA,591935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,508,0,38,111,1,1,8,6.23048162460327,64
4241,0,1,12,25,NA,NA,440484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,500,0,26,NA,1,1,7,6.21460819244385,49
4243,0,1,12,33,12,8,357552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,723,0,42,110,1,0,15,6.58340930938721,225
4244,0,1,12,25,14,14,359592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,0,32,92,6,1,7,5.3936276435852,49
4246,0,1,15,24,NA,NA,359592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,475,0,22,NA,5,1,3,6.16331481933594,9
4248,0,1,13,26,10,10,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1202,0,36,113,1,0,7,7.09174203872681,49
4249,0,1,13,24,12,12,391645,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,26,115,6,1,5,5.99146461486816,25
4250,0,1,16,29,12,12,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,601,0,36,109,6,1,7,6.39859485626221,49
4254,0,1,12,29,12,8,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,481,0,35,114,5,1,11,6.17586708068848,121
4255,0,1,16,33,7,12,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,700,0,39,110,1,1,11,6.55108022689819,121
4256,0,1,12,27,10,9,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,769,0,43,102,1,1,9,6.64509105682373,81
4257,0,1,14,25,10,9,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,529,0,34,118,1,1,5,6.27098846435547,25
4260,0,1,16,30,12,9,545297,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,1,37,112,1,0,8,6.10924768447876,64
4262,0,1,10,34,6,NA,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,563,0,31,86,1,0,18,6.33327960968018,324
4263,0,1,13,32,7,0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,649,0,42,114,1,0,13,6.47543287277222,169
4265,0,1,8,32,9,12,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,470,0,33,NA,1,0,18,6.15273284912109,324
4268,0,1,16,24,14,12,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,275,0,31,NA,6,1,2,5.61677122116089,4
4269,0,1,16,33,10,8,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,719,1,40,102,1,1,11,6.57786130905151,121
4270,0,1,12,33,NA,NA,403476,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1082,0,42,105,1,1,15,6.9865665435791,225
4274,0,1,16,34,6,10,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,673,0,51,83,1,1,12,6.51174545288086,144
4275,1,0,18,24,15,12,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,350,0,31,107,1,1,0,5.85793304443359,0
4276,1,0,14,28,5,9,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,769,0,34,81,1,1,8,6.64509105682373,64
4278,1,0,12,26,0,6,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,650,0,26,85,1,1,8,6.47697257995605,64
4279,1,0,9,30,NA,4,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,751,0,34,72,1,0,15,6.62140560150146,225
4280,1,0,10,27,NA,4,107087,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,356,0,23,NA,1,0,11,5.87493085861206,121
4281,1,0,9,24,NA,4,104102,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,250,0,14,NA,1,0,9,5.52146100997925,81
4282,1,0,12,28,7,6,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,401,0,35,86,6,1,10,5.99396133422852,100
4283,1,0,11,25,7,6,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,425,0,38,NA,1,1,8,6.05208921432495,64
4284,1,0,9,25,7,6,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,287,0,26,NA,1,1,10,5.6594820022583,100
4285,1,0,13,26,6,12,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,309,1,18,NA,1,1,7,5.73334121704102,49
4286,1,0,14,24,6,12,76585,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,578,0,21,NA,1,0,4,6.35957384109497,16
4288,1,0,16,30,7,8,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,438,0,29,NA,1,0,8,6.08221912384033,64
4289,1,0,12,31,8,12,572299,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,450,0,38,68,1,0,13,6.10924768447876,169
4290,1,0,17,28,NA,15,438085,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,173,1,36,115,1,1,5,5.15329170227051,25
4294,1,0,16,27,8,9,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,529,1,19,NA,1,0,5,6.27098846435547,25
4295,1,0,12,30,8,NA,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,482,0,27,NA,5,0,12,6.17794418334961,144
4296,1,0,12,27,8,NA,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,833,0,18,NA,1,0,9,6.7250337600708,81
4297,1,0,12,34,NA,6,112480,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,260,0,22,95,6,0,16,5.56068181991577,256
4298,1,0,12,25,NA,3,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,279,0,22,NA,6,1,7,5.63121175765991,49
4301,1,0,13,25,NA,NA,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,350,0,29,NA,1,1,6,5.85793304443359,36
4302,1,0,11,24,5,11,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,145,0,20,NA,1,1,7,4.9767336845398,49
4304,1,0,10,27,NA,12,81081,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,230,0,26,NA,1,1,11,5.43807935714722,121
4305,1,0,15,24,NA,12,79093,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,450,0,14,NA,5,1,3,6.10924768447876,9
4307,1,0,16,25,12,12,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,385,0,31,87,6,1,3,5.95324325561523,9
4308,1,0,17,34,13,12,103511,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,817,0,42,116,1,1,11,6.70563888549805,121
4309,1,0,16,30,13,12,119965,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,962,0,37,95,1,1,8,6.86901426315308,64
4310,1,0,13,28,14,12,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,408,0,32,94,1,1,9,6.01126718521118,81
4311,1,0,16,25,14,12,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,526,0,29,NA,6,1,3,6.26530122756958,9
4312,1,0,13,24,14,10,89271,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,578,0,35,NA,1,1,5,6.35957384109497,25
4313,1,0,14,28,6,10,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,620,0,45,96,1,1,8,6.4297194480896,64
4317,0,1,12,25,7,12,104102,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,230,0,29,99,6,1,7,5.43807935714722,49
4318,0,1,11,30,2,5,118905,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,580,0,33,NA,1,1,13,6.36302804946899,169
4319,0,1,18,32,6,12,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1155,0,45,106,6,1,8,7.05185556411743,64
4320,0,1,12,28,NA,NA,92784,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,380,0,24,NA,1,0,10,5.94017124176025,100
4322,0,1,16,27,10,12,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,616,0,26,NA,6,1,5,6.42324686050415,25
4324,0,1,12,28,10,8,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,28,NA,1,0,10,6.10924768447876,100
4325,0,1,12,25,10,8,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,425,0,30,NA,1,0,7,6.05208921432495,49
4326,0,1,12,28,8,2,92784,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,36,85,1,0,10,6.21460819244385,100
4328,0,1,12,25,12,12,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,713,0,16,NA,1,1,7,6.56948137283325,49
4329,0,1,12,25,4,12,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,750,0,32,100,1,1,7,6.62007331848145,49
4330,0,1,15,24,4,12,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,323,1,37,92,1,1,3,5.77765226364136,9
4333,0,1,13,28,8,12,417415,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1038,0,38,101,1,0,9,6.9450511932373,81
4334,0,1,16,25,16,15,365200,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,491,0,30,104,1,1,3,6.19644403457642,9
4335,0,1,13,29,10,12,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,525,0,37,88,6,1,10,6.26339817047119,100
4337,0,1,11,29,5,5,118905,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,388,0,26,NA,1,1,12,5.96100521087646,144
4338,0,1,10,26,12,2,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,460,0,21,NA,1,1,10,6.13122653961182,100
4342,0,1,15,24,5,8,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,400,0,22,NA,6,0,3,5.99146461486816,9
4343,0,1,15,27,9,16,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,737,0,31,97,1,1,6,6.60258769989014,36
4345,0,1,14,26,6,10,78509,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,599,0,34,83,5,1,6,6.39526176452637,36
4351,0,0,18,33,18,18,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1131,0,43,71,4,1,9,7.0308575630188,81
4355,0,1,14,25,NA,NA,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,601,0,30,100,6,1,5,6.39859485626221,25
4356,0,1,10,26,NA,11,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,298,0,22,NA,6,0,10,5.69709348678589,100
4357,0,1,12,27,NA,NA,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,235,0,39,96,6,1,9,5.45958566665649,81
4358,0,1,13,25,NA,NA,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,220,1,20,113,1,1,6,5.3936276435852,36
4359,0,1,8,26,NA,11,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,697,0,26,NA,1,0,12,6.54678535461426,144
4360,0,1,9,24,NA,11,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,542,0,20,NA,6,0,9,6.29526615142822,81
4361,0,1,12,25,NA,8,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,250,0,29,NA,6,1,7,5.52146100997925,49
4364,0,1,16,26,12,12,438085,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,0,39,117,4,0,4,5.99146461486816,16
4365,0,1,15,31,NA,NA,572299,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,423,1,39,101,6,0,10,6.04737234115601,100
4368,0,1,12,25,6,5,104102,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,290,0,NA,65,6,1,7,5.6698808670044,49
4370,0,1,10,33,NA,10,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,247,0,32,NA,6,0,17,5.50938844680786,289
4372,0,1,13,26,NA,10,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,380,1,33,87,1,0,7,5.94017124176025,49
4373,0,1,12,24,12,9,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,656,0,37,116,1,0,6,6.48616075515747,36
4374,0,1,12,32,9,12,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,711,0,42,106,1,1,14,6.56667232513428,196
4375,0,1,14,29,8,12,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,481,0,35,93,6,1,9,6.17586708068848,81
4376,0,1,16,25,8,12,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,35,112,1,1,3,6.46302938461304,9
4377,0,1,12,32,12,14,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,596,0,45,98,5,1,14,6.39024066925049,196
4378,0,1,7,31,NA,NA,545297,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,578,0,35,NA,1,0,18,6.35957384109497,324
4380,1,0,16,30,NA,12,572299,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,678,1,37,NA,1,1,8,6.51914739608765,64
4383,1,0,16,32,11,14,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1538,0,37,103,1,1,10,7.33823823928833,100
4384,1,0,12,33,9,12,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,860,0,36,103,1,0,15,6.75693225860596,225
4385,1,0,18,32,12,16,423456,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,534,0,49,NA,6,1,8,6.28039598464966,64
4386,1,0,12,27,12,12,438085,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,308,0,34,91,1,0,9,5.73009967803955,81
4387,1,0,14,29,12,NA,635888,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,600,0,41,118,1,1,9,6.39692974090576,81
4388,1,0,8,31,NA,NA,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,625,0,20,NA,1,0,17,6.43775177001953,289
4392,1,0,13,29,10,10,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,540,0,28,87,1,0,10,6.29156923294067,100
4396,1,0,13,27,12,10,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,344,0,22,100,1,0,8,5.84064149856567,64
4397,1,0,12,25,12,10,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,39,96,1,1,7,6.21460819244385,49
4398,1,0,11,26,6,9,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,320,1,16,NA,1,0,9,5.76832103729248,81
4400,1,0,18,27,4,10,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,378,0,29,62,1,0,3,5.93489408493042,9
4401,1,0,15,25,4,10,79093,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,188,1,14,60,6,0,4,5.23644208908081,16
4404,1,0,9,33,4,10,111044,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,168,0,19,NA,5,0,18,5.12396383285522,324
4405,1,0,2,25,6,NA,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,250,0,12,NA,6,0,17,5.52146100997925,289
4406,1,0,3,24,6,5,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,190,0,8,NA,6,0,15,5.24702405929565,225
4407,1,0,12,28,8,8,92784,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1000,0,31,83,1,0,10,6.90775537490845,100
4408,1,0,12,24,NA,NA,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,564,0,20,100,6,0,6,6.33505439758301,36
4409,1,0,9,24,NA,7,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,624,0,17,NA,1,0,9,6.43615055084229,81
4410,1,0,12,24,NA,NA,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,714,0,26,NA,1,0,6,6.57088279724121,36
4411,1,0,12,24,12,10,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,538,0,40,123,1,0,6,6.28785848617554,36
4413,1,0,13,26,9,8,317074,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,355,0,22,67,1,0,7,5.87211799621582,49
4414,1,0,12,24,NA,12,309300,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,240,0,28,NA,6,0,6,5.48063898086548,36
4417,1,0,12,24,9,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,418,0,22,NA,1,0,6,6.0354814529419,36
4418,0,1,13,27,14,13,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1026,0,42,104,1,1,8,6.93342304229736,64
4419,0,1,17,32,12,14,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,295,0,34,106,6,1,9,5.68697547912598,81
4421,0,1,12,26,NA,6,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,550,1,24,85,1,1,8,6.30991840362549,64
4422,0,1,12,27,NA,8,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,538,0,27,81,1,1,9,6.28785848617554,81
4424,0,1,5,30,2,3,139895,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,350,0,37,NA,1,0,19,5.85793304443359,361
4425,0,1,12,27,8,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,711,0,37,109,1,1,9,6.56667232513428,81
4428,0,1,12,29,4,4,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,229,0,20,76,1,0,11,5.43372201919556,121
4429,0,1,12,27,4,3,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,220,0,31,73,1,0,9,5.3936276435852,81
4431,0,1,12,29,8,2,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,310,0,26,62,1,0,11,5.736572265625,121
4433,0,1,12,24,10,NA,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,320,0,28,76,1,1,6,5.76832103729248,36
4434,0,1,12,27,10,9,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,303,0,26,76,1,1,9,5.71373271942139,81
4437,0,1,13,26,5,12,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,450,1,36,104,1,1,7,6.10924768447876,49
4438,0,1,12,29,9,11,540475,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,753,0,29,NA,1,0,11,6.62406539916992,121
4440,0,1,12,26,4,11,345645,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,35,103,1,0,8,6.08221912384033,64
4442,0,1,11,28,1,7,331693,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,27,NA,1,0,11,5.78382539749146,121
4444,0,1,16,32,NA,12,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,846,0,44,106,1,0,10,6.7405195236206,100
4445,0,1,14,26,12,14,375674,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,313,0,49,112,1,1,6,5.74620342254639,36
4446,0,1,13,34,7,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,479,0,38,NA,1,1,15,6.1717004776001,225
4448,0,1,12,31,10,9,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,429,0,24,94,6,1,13,6.06145715713501,169
4449,0,1,14,29,11,9,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,490,1,25,83,1,1,9,6.1944055557251,81
4450,0,1,12,24,11,9,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,361,0,34,NA,6,1,6,5.88887786865234,36
4451,0,1,14,33,0,2,104904,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,1,40,91,1,0,13,5.99146461486816,169
4454,0,1,12,24,7,8,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,423,0,30,NA,1,0,6,6.04737234115601,36
4458,0,1,12,27,5,5,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,311,0,12,NA,6,0,9,5.7397928237915,81
4459,0,1,11,27,3,7,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,271,0,12,NA,6,0,10,5.60211896896362,100
4461,0,1,18,26,12,12,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,385,0,33,NA,6,0,2,5.95324325561523,4
4462,0,1,16,24,12,12,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,529,1,18,NA,1,0,2,6.27098846435547,4
4464,0,1,11,31,6,10,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700,0,29,81,1,1,14,6.55108022689819,196
4467,0,1,10,32,6,5,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,381,0,15,87,1,1,16,5.94279956817627,256
4470,0,1,12,28,12,12,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,465,0,36,118,1,1,10,6.1420373916626,100
4471,0,1,10,34,8,8,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,37,NA,1,0,18,5.99146461486816,324
4473,0,1,10,33,9,8,88765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,38,NA,6,1,17,6.1202974319458,289
4476,0,0,12,24,NA,4,90509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,20,NA,1,0,6,5.56068181991577,36
4477,0,0,13,28,0,7,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,705,0,26,NA,1,0,9,6.55819797515869,81
4482,0,0,13,30,NA,NA,635888,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,417,0,45,74,1,1,11,6.03308629989624,121
4486,0,0,11,27,NA,13,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,14,NA,6,0,10,5.52146100997925,100
4488,0,0,12,24,NA,2,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,460,0,28,NA,1,0,6,6.13122653961182,36
4489,0,0,8,26,NA,NA,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,19,NA,1,0,12,5.78382539749146,144
4490,0,0,9,25,NA,NA,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,275,0,15,NA,2,0,10,5.61677122116089,100
4491,0,0,12,26,7,NA,321175,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18,NA,1,1,8,5.78382539749146,64
4492,0,0,15,25,NA,8,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,300,1,20,NA,1,0,4,5.70378255844116,16
4493,0,0,8,31,NA,8,540475,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,17,NA,6,0,17,5.52146100997925,289
4495,0,0,12,28,9,10,417415,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,288,0,39,NA,1,1,10,5.66296052932739,100
4497,0,0,13,28,3,8,92784,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,550,1,16,85,1,0,9,6.30991840362549,81
4500,0,0,12,33,12,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,429,1,38,NA,1,1,15,6.06145715713501,225
4501,0,0,8,30,NA,NA,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,0,23,NA,1,0,16,5.92692613601685,256
